Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30703.4378,26.3927,26.1854,0.2073,24.4633,17.0674,16.9009,0.1665,48.2029,34.7369,2.8176,30703.4378,NA,37.7235,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30729.8305,18.4768,18.2762,0.2006,15.2626,35.5462,35.4646,0.0816,56.5471,6.9819,-8.3442,30729.8305,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30748.3073,11.8928,11.7141,0.1787,32.3320,12.3156,12.2959,0.0197,45.0522,13.9044,11.4949,30748.3073,NA,48.4717,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30760.2001,16.1739,15.9746,0.1993,32.7548,7.9948,7.9316,0.0632,47.0638,20.8473,-2.0116,30760.2001,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30776.3740,30.4614,30.2405,0.2209,29.5084,17.0189,16.8601,0.1588,51.7372,27.7673,-4.6734,30776.3740,NA,36.6133,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30806.8354,14.5111,14.2411,0.2700,16.0659,29.5088,29.4445,0.0643,49.0431,20.8747,2.6941,30806.8354,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30821.3465,11.4049,11.2197,0.1852,31.0636,19.6173,19.6173,0.0000,55.4067,13.9723,-6.3636,30821.3465,NA,53.5417,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30832.7514,13.3167,13.1679,0.1488,39.2760,16.9395,16.9395,0.0000,57.9741,6.8869,-2.5674,30832.7514,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30846.0681,21.8170,21.6432,0.1738,42.8988,4.1557,4.0962,0.0595,51.5443,27.8103,6.4298,30846.0681,NA,44.0644,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30867.8851,27.2595,27.1115,0.1480,25.9196,29.4791,29.3988,0.0803,57.5376,20.8302,-5.9933,30867.8851,NA,40.8009,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30895.1446,10.0465,9.8335,0.2130,28.1392,18.8335,18.8335,0.0000,51.1083,13.9211,6.4293,30895.1446,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30905.1911,10.4176,10.2736,0.1440,36.9262,17.4629,17.4481,0.0148,54.9829,6.9383,-3.8746,30905.1911,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30915.6087,27.3284,27.1130,0.2154,43.9715,3.9879,3.8917,0.0962,51.5036,27.8497,3.4793,30915.6087,NA,50.1152,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30942.9371,23.3347,23.1546,0.1801,20.6310,30.1506,30.0417,0.1089,52.0249,20.7999,-0.5213,30942.9371,NA,49.9991,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30966.2718,10.1496,9.9829,0.1667,27.4469,19.8337,19.6321,0.2016,49.4901,20.8915,2.5348,30966.2718,NA,50.7777,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30976.4214,14.7417,14.5669,0.1748,37.1310,18.4244,18.3466,0.0778,60.2320,13.9718,-10.7419,30976.4214,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,30991.1631,23.7112,23.4896,0.2216,40.8137,17.3629,17.3094,0.0535,59.4621,6.8570,0.7699,30991.1631,NA,58.6221,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31014.8743,17.4635,17.1449,0.3186,34.4654,0.7550,0.6384,0.1166,42.6079,34.7425,16.8542,31014.8743,NA,45.4443,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31032.3378,24.7024,24.4645,0.2379,17.7819,36.1753,33.1973,2.9780,59.8869,13.9148,-17.2790,31032.3378,NA,39.2582,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31057.0402,13.2930,13.0920,0.2010,29.2548,19.3552,19.3552,0.0000,49.0993,6.9848,10.7876,31057.0402,NA,40.1367,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31070.3332,10.9791,10.8499,0.1292,35.4349,3.9405,3.7933,0.1472,42.7911,13.8762,6.3082,31070.3332,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31081.3123,30.7048,30.5283,0.1765,29.1803,15.9762,15.8587,0.1175,45.6882,34.7284,-2.8971,31081.3123,NA,17.0262,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31112.0171,13.8427,13.6391,0.2036,14.5397,28.9217,28.7995,0.1222,49.7118,13.9294,-4.0236,31112.0171,NA,38.7657,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31125.8598,12.1946,11.9773,0.2173,29.6187,14.5142,14.5142,0.0000,49.7985,6.9828,-0.0867,31125.8598,NA,39.6579,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31138.0544,14.4432,14.2722,0.1710,31.9383,7.2916,7.1224,0.1692,44.5867,13.8636,5.2118,31138.0544,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31152.4976,28.0661,27.8776,0.1885,27.1790,16.1658,15.9389,0.2269,44.0071,34.7807,0.5796,31152.4976,NA,18.5480,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31180.5637,19.0380,18.7629,0.2751,16.5147,27.8264,27.7043,0.1221,50.7217,13.9464,-6.7146,31180.5637,NA,36.3187,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31199.6017,10.3504,10.1624,0.1880,25.3031,16.9439,16.9439,0.0000,45.6301,6.9054,5.0916,31199.6017,NA,37.2687,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31209.9521,13.5090,13.3455,0.1635,31.8966,3.2562,3.0954,0.1608,42.1851,20.8561,3.4450,31209.9521,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31223.4611,28.7211,28.5212,0.1999,27.5692,15.4979,15.3615,0.1364,49.5322,13.8875,-7.3471,31223.4611,NA,23.0255,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31252.1822,19.2313,18.9519,0.2794,17.5220,13.2036,13.0867,0.1169,34.6986,20.9264,14.8336,31252.1822,NA,16.9122,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31271.4135,20.5416,20.3576,0.1840,11.4943,21.4652,14.7005,6.7647,36.3937,20.7822,-1.6951,31271.4135,NA,16.8236,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31291.9551,13.7413,13.5430,0.1983,12.4179,17.2078,17.1230,0.0848,36.6343,27.8777,-0.2406,31291.9551,NA,25.6384,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31305.6964,19.3241,19.0907,0.2334,16.9368,27.4389,27.4068,0.0321,50.7707,6.8613,-14.1364,31305.6964,NA,35.5121,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31325.0205,9.9261,9.6782,0.2479,25.1406,3.1950,3.1218,0.0732,38.3079,6.9663,12.4628,31325.0205,NA,31.3720,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31334.9466,15.2390,14.9693,0.2697,18.4095,13.6031,13.5289,0.0742,35.3481,27.8259,2.9598,31334.9466,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31350.1856,29.3240,29.1569,0.1671,16.7736,24.2840,14.8189,9.4651,47.9350,13.8958,-12.5869,31350.1856,NA,39.1244,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31379.5096,14.4226,14.2306,0.1920,11.8134,15.8623,15.8001,0.0622,32.5068,13.8820,15.4282,31379.5096,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31393.9322,17.2660,17.0565,0.2095,13.3686,15.3273,14.7438,0.5835,31.9662,27.8445,0.5406,31393.9322,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31411.1982,12.5714,12.3625,0.2089,11.5065,27.6413,27.6413,0.0000,42.5447,6.9280,-10.5785,31411.1982,NA,32.7768,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31423.7696,9.7412,9.5509,0.1903,26.5764,3.5531,3.4537,0.0994,36.9013,13.8980,5.6434,31423.7696,NA,28.6587,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31433.5108,19.1334,18.9219,0.2115,20.3883,15.1426,14.9859,0.1567,41.0581,13.8843,-4.1568,31433.5108,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31452.6442,19.9903,19.7828,0.2075,18.9370,12.0433,11.9484,0.0949,35.8090,27.7995,5.2491,31452.6442,NA,22.4526,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31472.6345,16.0063,15.6858,0.3205,10.9900,26.8288,24.9678,1.8610,43.6182,13.9617,-7.8092,31472.6345,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31488.6408,9.8947,9.7456,0.1491,21.8125,15.7647,15.7313,0.0334,41.5736,6.9310,2.0446,31488.6408,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31498.5355,7.1204,6.9717,0.1487,27.6825,2.9142,2.8325,0.0817,38.6099,13.9111,2.9637,31498.5355,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31505.6559,29.0015,28.8266,0.1749,28.0330,13.9063,13.7533,0.1530,45.4006,20.8223,-6.7907,31505.6559,NA,42.0612,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31534.6574,11.6976,11.4164,0.2812,12.9378,22.9390,22.9390,0.0000,37.2214,13.8810,8.1792,31534.6574,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31546.3550,9.8531,9.7038,0.1493,24.1792,15.1078,15.1078,0.0000,39.4048,13.9350,-2.1834,31546.3550,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31556.2081,8.0686,7.9247,0.1439,29.4925,13.2024,13.1603,0.0421,43.4867,13.8979,-4.0819,31556.2081,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31564.2767,20.6888,20.4818,0.2070,34.6263,12.8883,12.8538,0.0345,49.3160,13.9142,-5.8293,31564.2767,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31584.9655,14.6111,14.3985,0.2126,26.9043,13.5470,13.5289,0.0181,42.5414,6.9454,6.7746,31584.9655,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31599.5766,13.6117,13.4064,0.2053,25.8402,0.6483,0.6045,0.0438,34.8757,6.9153,7.6657,31599.5766,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31613.1883,13.5785,13.3784,0.2001,12.9161,13.3368,13.3368,0.0000,28.1793,20.8671,6.6964,31613.1883,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31626.7668,14.2408,14.0912,0.1496,13.0229,22.2107,22.1249,0.0858,35.4679,20.8617,-7.2886,31626.7668,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31641.0076,7.7179,7.5406,0.1773,21.0651,15.6670,15.6670,0.0000,42.0888,6.9579,-6.6209,31641.0076,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31648.7255,9.1807,9.0434,0.1373,29.0142,11.2968,11.2688,0.0280,41.3288,6.9891,0.7600,31648.7255,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31657.9062,15.9103,15.7382,0.1721,31.1303,2.8411,2.7403,0.1008,39.1372,27.7661,2.1916,31657.9062,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31673.8165,22.1087,21.9276,0.1811,21.2929,24.2925,24.2735,0.0190,50.9930,6.9564,-11.8558,31673.8165,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31695.9252,8.0247,7.8546,0.1701,23.4767,11.5125,11.4305,0.0820,35.8407,6.9500,15.1523,31695.9252,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31703.9499,9.6874,9.5465,0.1409,26.9645,2.8456,2.8456,0.0000,34.7660,27.8065,1.0747,31703.9499,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31713.6373,24.9532,24.7858,0.1674,20.1946,26.9311,25.2743,1.6568,52.8851,6.9534,-18.1191,31713.6373,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31738.5905,6.7029,6.5609,0.1420,22.1725,11.4312,11.3407,0.0905,34.8853,6.9212,17.9998,31738.5905,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31745.2934,9.3412,9.2083,0.1329,26.9008,5.2873,5.2365,0.0508,35.1036,13.9367,-0.2183,31745.2934,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31754.6346,26.4618,26.2691,0.1927,25.5895,13.3452,13.2219,0.1233,39.6991,13.8741,-4.5955,31754.6346,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31781.0964,12.4234,12.2406,0.1828,12.4729,13.6181,13.5073,0.1108,27.1114,13.9056,12.5877,31781.0964,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31793.5198,13.7875,13.5465,0.2410,13.6676,11.5408,11.5010,0.0398,28.5936,13.9000,-1.4822,31793.5198,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31807.3073,14.4142,14.2190,0.1952,11.5352,12.9714,12.9277,0.0437,28.7061,20.8555,-0.1125,31807.3073,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31821.7215,17.9993,17.8248,0.1745,10.0924,21.1259,15.4231,5.7028,35.1474,13.9190,-6.4413,31821.7215,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31839.7208,12.9905,12.8206,0.1699,13.2190,13.5781,13.4928,0.0853,31.0671,13.9186,4.0803,31839.7208,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31852.7113,14.2694,14.0301,0.2393,13.8066,13.5455,13.4129,0.1326,31.9952,20.8440,-0.9281,31852.7113,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31866.9807,11.6862,11.3939,0.2923,13.0827,22.8013,22.8013,0.0000,38.5698,13.9494,-6.5746,31866.9807,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31878.6669,10.3953,10.2158,0.1795,24.1978,12.4497,12.3860,0.0637,40.8330,6.8921,-2.2632,31878.6669,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31889.0622,12.3744,12.2141,0.1603,26.2522,1.0034,0.9450,0.0584,37.3298,20.8697,3.5032,31889.0622,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31901.4366,20.1247,19.9575,0.1672,14.9201,25.5889,24.2601,1.3288,45.8251,13.9571,-8.4953,31901.4366,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31921.5613,9.2750,9.0203,0.2547,20.3843,15.1140,15.1140,0.0000,39.6575,6.9081,6.1676,31921.5613,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31930.8363,13.6088,13.4108,0.1980,26.2233,0.6176,0.5170,0.1006,37.2906,6.8979,2.3669,31930.8363,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31944.4451,16.9790,16.7911,0.1879,15.7789,13.3013,13.1693,0.1320,30.5797,13.9122,6.7109,31944.4451,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31961.4241,13.8421,13.6236,0.2185,12.2188,13.2959,13.2237,0.0722,27.5129,13.9259,3.0668,31961.4241,NA,22.8946,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31975.2662,13.9528,13.7376,0.2152,12.7125,13.4712,13.3218,0.1494,27.5967,20.8533,-0.0838,31975.2662,NA,22.8489,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,31989.2190,12.6562,12.4873,0.1689,12.2309,21.5124,21.4886,0.0238,34.4972,6.9288,-6.9005,31989.2190,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32001.8752,8.4183,8.2403,0.1780,21.1485,0.3061,0.2570,0.0491,28.7698,20.8600,5.7274,32001.8752,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32010.2935,9.4159,9.2810,0.1349,13.0866,25.0468,25.0468,0.0000,41.2115,13.9435,-12.4417,32010.2935,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32019.7094,17.3218,16.9491,0.3727,28.7175,13.4702,13.4702,0.0000,45.7391,6.8913,-4.5276,32019.7094,NA,36.4765,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32037.0312,8.2673,8.1026,0.1647,24.8659,0.5700,0.4936,0.0764,35.3086,6.9533,10.4305,32037.0312,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32045.2985,18.8797,18.7108,0.1689,17.8525,13.1297,12.9856,0.1441,33.9946,20.8608,1.3140,32045.2985,NA,35.3025,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32064.1782,13.6373,13.4647,0.1726,12.3067,23.0008,22.9496,0.0512,35.9757,13.9171,-1.9811,32064.1782,NA,27.1691,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32077.8155,7.9637,7.8061,0.1576,21.6702,11.7017,11.6528,0.0489,36.2555,13.9461,-0.2798,32077.8155,NA,37.0769,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32085.7792,10.6274,10.4691,0.1583,25.4082,10.8042,10.8042,0.0000,42.2379,6.9681,-5.9824,32085.7792,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32096.4066,15.3759,15.1986,0.1773,25.6647,4.7147,4.6191,0.0956,38.5786,6.8742,3.6593,32096.4066,NA,46.9904,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32111.7825,17.9414,17.7511,0.1903,16.5732,12.9880,12.9099,0.0781,30.0769,27.8227,8.5017,32111.7825,NA,24.8785,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32129.7239,13.5550,13.3649,0.1901,11.8633,23.6326,23.5327,0.0999,39.9582,13.9680,-9.8813,32129.7239,NA,38.7211,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32143.2789,10.0520,9.8811,0.1709,21.9409,11.6101,11.5110,0.0991,40.3712,6.9307,-0.4130,32143.2789,NA,34.6923,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32153.3309,12.5041,12.3092,0.1949,23.4990,5.6710,5.5602,0.1108,37.2499,13.8642,3.1213,32153.3309,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32165.8350,20.6431,20.4646,0.1785,19.7771,12.1392,11.9939,0.1453,38.6100,20.8375,-1.3601,32165.8350,NA,22.4207,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32186.4781,12.5244,12.3052,0.2192,11.3977,24.2908,24.2908,0.0000,38.8044,13.9553,-0.1944,32186.4781,NA,30.2999,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32199.0025,8.6404,8.3964,0.2440,23.1641,10.7624,10.7624,0.0000,40.2353,6.9188,-1.4309,32199.0025,NA,33.2150,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32207.6429,11.3932,11.2011,0.1921,25.3592,1.0648,0.9260,0.1388,38.5137,6.9567,1.7216,32207.6429,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32219.0361,21.3479,21.1789,0.1690,15.0308,16.6207,12.8498,3.7709,34.0772,13.8923,4.4365,32219.0361,NA,13.1623,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32240.3840,10.7667,10.5300,0.2367,10.3036,13.0112,12.8507,0.1605,26.6216,13.8824,7.4556,32240.3840,NA,19.0456,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32251.1507,12.6481,12.3501,0.2980,12.5481,15.9064,15.8873,0.0191,29.7373,27.8052,-3.1157,32251.1507,NA,18.9296,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32263.7988,7.9570,7.8115,0.1455,15.8064,22.5446,22.5446,0.0000,44.8944,6.9410,-15.1571,32263.7988,NA,37.7382,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32271.7558,11.7364,11.5965,0.1399,30.3940,13.0323,13.0323,0.0000,43.8784,6.9677,1.0160,32271.7558,NA,33.6405,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32283.4922,8.0153,7.8781,0.1372,31.7391,0.5847,0.5019,0.0828,39.1097,27.8330,4.7687,32283.4922,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32291.5075,32.4801,32.3273,0.1528,31.6491,26.1472,26.0791,0.0681,58.9274,13.8829,-19.8177,32291.5075,NA,27.4871,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32323.9876,10.1995,10.0623,0.1372,25.3162,12.1839,12.1675,0.0164,40.3302,13.9107,18.5972,32323.9876,NA,31.3429,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32334.1871,8.9819,8.8493,0.1326,27.3764,15.9097,15.8532,0.0565,44.0414,20.8787,-3.7112,32334.1871,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32343.1690,19.2698,19.1268,0.1430,34.3042,14.8558,14.8503,0.0055,55.9382,6.9247,-11.8968,32343.1690,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32362.4388,16.2205,15.9870,0.2335,29.8902,3.1876,3.1548,0.0328,43.5931,6.9738,12.3451,32362.4388,NA,41.0625,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32378.6593,11.2172,11.0152,0.2020,16.8573,13.0842,12.9668,0.1174,34.3464,13.8584,9.2467,32378.6593,NA,34.0436,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32389.8765,23.8684,23.6037,0.2647,18.8049,15.9745,14.0241,1.9504,36.9876,27.8348,-2.6412,32389.8765,NA,14.8959,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32413.7449,13.0396,12.8322,0.2074,11.0005,25.7106,25.6928,0.0178,40.9540,13.9299,-3.9664,32413.7449,NA,30.7501,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32426.7845,12.6974,12.5274,0.1700,23.6715,15.7595,15.7166,0.0429,41.8443,6.9024,-0.8903,32426.7845,NA,31.6758,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32439.4819,9.6294,9.4111,0.2183,26.7336,3.2987,3.1784,0.1203,36.0493,13.9060,5.7950,32439.4819,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32449.1113,24.1674,23.9759,0.1915,23.6285,13.5535,13.4243,0.1292,40.3259,20.8481,-4.2766,32449.1113,NA,19.4472,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32473.2787,11.6046,11.4402,0.1644,13.0827,23.6509,23.6322,0.0187,37.0066,20.8731,3.3193,32473.2787,NA,27.3188,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32484.8833,11.6185,11.4590,0.1595,25.1290,16.2764,16.2056,0.0708,46.2751,6.9271,-9.2685,32484.8833,NA,37.2174,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32496.5018,8.1644,7.9993,0.1651,29.7869,11.5142,11.5142,0.0000,41.5837,6.9593,4.6914,32496.5018,NA,NA,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32504.6662,21.0866,20.9086,0.1780,33.1367,3.0574,2.9701,0.0873,40.3786,20.8447,1.2051,32504.6662,NA,35.0903,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32525.7528,21.9745,21.7915,0.1830,21.0203,13.7091,13.5489,0.1602,40.1367,13.9460,0.2419,32525.7528,NA,39.8583,NA
valheim.exe,8100,0x147123C9510,DXGI,1,0,0,Hardware: Independent Flip,32547.7273,17.3121,17.1348,0.1773,15.6771,11.6165,11.5184,0.0981,32.1082,27.7764,8.0285,32547.7273,NA,NA,NA
